artist,comments,country,dated,department,description,id,img_url,medium,onview,role,submit_time,title,web_url
,,China,618-906,Asian Art,"Dish, small, brown, glaze, irridescent; green lead glaze outside irridescent. White earthenware.",857,https://6.api.artsmia.org/857.jpg,White earthenware with iridescent brown and green lead glazes,,Artist,2023-05-09 16:07:33,Dish,https://collections.artsmia.org/art/857
,,China,618-906,Asian Art,Figure of animal- open mouth red polychrome. White earthenware 3 color lead glaze.,858,https://6.api.artsmia.org/858.jpg,Earthenware,,Artist,2023-05-09 16:07:34,Figure of an Animal,https://collections.artsmia.org/art/858
,,China,1723-1735,Asian Art,"Mei-ping, cherry red",859,https://6.api.artsmia.org/859.jpg,Porcelain with cherry red glaze,,Artist,2023-05-09 16:07:35,Gallipot,https://collections.artsmia.org/art/859
,"This early stoneware jar does not possess the high translucency of true porcelain. Its form is a product of both native and foreign tradition, but the dynamic contours created by its high shoulders and swollen body are highly characteristic of the Tang Dynasty. Covered with blue lead glaze, this jar may have had an accompanying lid, which has since been lost.",China,618-906,Asian Art,"Jar, all over blue glaze. White earthenware with blue lead glaze.",860,https://6.api.artsmia.org/860.jpg,Stoneware with blue glaze,,Artist,2023-05-09 16:07:36,Jar,https://collections.artsmia.org/art/860
,,China,618-906,Asian Art,Ewer. deep green glaze. White earthenware,861,https://6.api.artsmia.org/861.jpg,Earthenware with green lead glaze,,Artist,2023-05-09 16:07:38,Kundika (Buddhist Water Vase),https://collections.artsmia.org/art/861
,,China,12th century BCE,Asian Art,"The body of the vessel displays a band of hanging blades with crisply delineated cicadas in a ground of squared spirals. In the neck belt, piars of consecutive beaked dragons are separated from pairs of antithetical beaked dragons by rudimentary flanges. Again the background is squared spirals. Patinagreen.",862,https://6.api.artsmia.org/862.jpg,Bronze,,Artist,2023-05-09 16:07:39,Ding food vessel,https://collections.artsmia.org/art/862
,,China,618-906,Asian Art,"Vase, Dark blue glaze, undecorated.",863,https://6.api.artsmia.org/863.jpg,Stoneware with cobalt blue glaze,,Artist,2023-05-09 16:07:40,Bottle Vase,https://collections.artsmia.org/art/863
,,China,618-906,Asian Art,"Dog, standing, deep blue glaze. Earthenware with 3 color lead glaze.",864,https://6.api.artsmia.org/864.jpg,White earthenware with three-color glaze,,Artist,2023-05-09 16:07:42,Tomb Figure Representing a Standing Dog,https://collections.artsmia.org/art/864
,"This well-modeled Bactrian camel and his central Asian driver reflect the cosmopolitan nature of Tang art. The camel was the primary beast of burden along the great caravan routes which linked Tang China with Central Asia and the Middle East. This surly beast, as well as the various foreign peoples which thronged the great markets of Ch'ang-an and Lo-yang, became favorite and exotic subjects for the observant Tang potters.",China,618-906,Asian Art,Kneeling camel with Mongolian driver. Red earthenware with traces of white slip. Painted with black and red pigments.,865,https://6.api.artsmia.org/865.jpg,Red earthenware with traces of slip and polychromy,,Artist,2023-05-09 16:07:43,Tomb Figure of a Kneeling Camel with Driver,https://collections.artsmia.org/art/865
,,China,618-906,Asian Art,Seated figure of woman playing stringed instrument,866,https://6.api.artsmia.org/866.jpg,Painted earthenware with white slip,,Artist,2023-05-09 16:07:45,Tomb Figure Representing a Musician Playing a Lute,https://collections.artsmia.org/art/866
,,China,618-906,Asian Art,,867,https://6.api.artsmia.org/867.jpg,Painted earthenware with white slip,,Artist,2023-05-09 16:07:46,Tomb Figure Representing a Musician Playing a Bamboo Flute,https://collections.artsmia.org/art/867
,,China,618-906,Asian Art,Figure of woman making deep bow. Polychromed in red.,868,https://6.api.artsmia.org/868.jpg,Painted earthenware with white slip,,Artist,2023-05-09 16:07:47,Figure of a Woman,https://collections.artsmia.org/art/868
,,China,3rd century BCE - 3rd century  CE,Asian Art,"Dancers, pair",869,https://6.api.artsmia.org/869.jpg,Earthenware,,Artist,2023-05-09 16:07:48,"Dancing Figure, one of a pair",https://collections.artsmia.org/art/869
,"This is a typically shaped you vessel with an oval cross section, but the exaggerated high collar of the lid, topped by a spherical knob, gives it an impression of height. The decoration, divided into three bands at the foot, neck, and lid, displays dragons with S-shaped bodies, turned heads, and large S-shaped crests or horns. The neck belt is divided into two panels by a three-dimensional animal’s head and the foot and lid belts by very shallow lines in low relief representing flanges. The handle ends in animals’ heads with bottle-shaped horns.",China,10th-9th century BCE,Asian Art,"The form of this vessel is the usual broad type with oval section, but the exaggeratedly high collar of the lid, topped by a spherical knob, adds to the impression of height. The decor, disposed in three belts foot, neck, and lid, displays dragons with S-shaped bodies, turned heads, and large S-shaped crests (or horns?). The neck belt is divided in two panels on the long side by a free animal's head, the foot and rim belts by very shallow lines in low relief representing flanges. The handle ends in animals' heads with bottle horns. For a discussion of this type of horn see Karlgren, number 17 (50.46.18ab). Patina green and blue-green.",870,https://6.api.artsmia.org/870.jpg,Bronze,,Artist,2023-05-09 16:07:50,You wine vessel,https://collections.artsmia.org/art/870
,"The gui was the primary food vessel used in ceremonial rituals for offerings of grain. One of the most important components of the ritual paraphernalia, it was often coupled with the ding (another food vessel). The form was produced as early as the Anyang period of the Shang dynasty (c. 1300–1046 BCE) and developed into many varieties. This vessel, with its wide mouth, ample, bowl-shaped body, and C-shaped handles represents the typical gui of the Western Zhou. The flange forms the center of a taotie animal mask. The handles are topped by horned animal heads, and bird wings are carved in flat-band relief on the bow, thus giving the animal head a bird’s body.",China,11th century BCE,Asian Art,"The division into four panels is achieved by the hancles only in two places and in the remaining two places by small flanges in the foot belt, a slight ridge in the central belt, and free animals' heads in the neck belt. The flange forms the center of a rudimentary t'ao-t'ieh mask, the ridge the center of a well-contained bodied t'ao-t'ieh with the usual elements. This creature, done with a light touch, is surely one of the most urbane of its kind in the long history of Chinese bronzes. The winged dragons in the foot belt and the birds in the neck belt are, like the t'ao-t'ieh, in thr rounded relief on a bare ground. The handle, with a ramlike animal's head at the top, is adorned with birds' wings in flat band relief on the bow, thus giving the ram's head a bird's body. The bird's long tail descends vertically in the same relief, the end turned up. The bird's leg and foot come down in front, almost to the point of resting on the curled-up tail. This arangement, seen in plastic form on the Ting with supporting animals, Karlgren number 4 (50.46.105), survives in other Kuei vessels in the form of a C-shaped hook below the bow handle. Patina pale green.",871,https://6.api.artsmia.org/871.jpg,Bronze,,Artist,2023-05-09 16:07:51,Gui food vessel,https://collections.artsmia.org/art/871
,,China,386-535,Asian Art,"Dog, seated; Daoist symbol of principle of 'Keeping Still; The Mountain' (Ken) see card for better description.",872,https://6.api.artsmia.org/872.jpg,Earthenware,,Artist,2023-05-09 16:07:52,Seated Dog,https://collections.artsmia.org/art/872
,,China,618-906,Asian Art,Figure of woman playing lute finely modeled and white glaze.,873,https://6.api.artsmia.org/873.jpg,White eartheware with white glaze,,Artist,2023-05-09 16:07:54,Tomb Figure Representing a Musician Playing a Lute,https://collections.artsmia.org/art/873
,,China,618-906,Asian Art,Figure of woman playing pipes. Delicate modeling and fine white glaze.,874,https://6.api.artsmia.org/874.jpg,White earthenware with white glaze,,Artist,2023-05-09 16:07:55,Tomb Figure Representing a Woman Playing Pipes,https://collections.artsmia.org/art/874
,,China,618-906,Asian Art,,875,https://6.api.artsmia.org/875.jpg,Earthenware with traces of pigments,,Artist,2023-05-09 16:07:56,Tomb Figurine of a Court Lady,https://collections.artsmia.org/art/875
,"The ding food cauldron was the most prominent type of ritual vessel in China’s Bronze Age. It was among the first cast vessels, and the earliest example was unearthed from the Erlitou culture (c. 2000–1600 BCE) site. Ding were used to cook meat during a ceremony devoted to ancestral spirits. The vertical handles allowed the vessel to be placed over a fire. There were many variations of the ding. This example with squared body is known as fang-ding, or squared ding. The dominant taotie animal-mask motif appears on each face of the vessel, divided by flanges on four corners.",China,12th-11th century BCE,Asian Art,"The decor of bodied t'ao-t'ieh and beaked dragons is in rounded relief on a ground of squared spirals. Eight flanges divide the vessl into eight panels. T'ao-t'ieh masks and a flange appear at the tops ofthe four cylindrical legs. The upright handles are decorated with spirals on the outer surface. Patina pale green, red patches.",876,https://6.api.artsmia.org/876.jpg,Bronze,,Artist,2023-05-09 16:07:57,Ding food vessel,https://collections.artsmia.org/art/876
,,China,5th-3rd century BCE,Asian Art,"There is a narrow bevel on the cutting edges of this weapon and a ridge extending from the top to the point in the center of the blade. The hilt is slender and oblong in cross section. The pommel, in the form of a crouching animal, has a spiral decor in gold and silver thread inlay. Patina green and bluish-green with areas of acid green. Bronze with gold and silver inlay.",877,https://6.api.artsmia.org/877.jpg,Bronze with silver and gold inlay,,Artist,2023-05-09 16:07:59,Sword with jade guard,https://collections.artsmia.org/art/877
,,China,1662-1722,Asian Art,"Vase, apple green",878,https://6.api.artsmia.org/878.jpg,Porcelain with apple green glaze,,Artist,2023-05-09 16:08:00,Bottle,https://collections.artsmia.org/art/878
,,China,618-906,Asian Art,"Vase, green lead glaze",879,https://6.api.artsmia.org/879.jpg,Stoneware with green glaze,,Artist,2023-05-09 16:08:01,Vase,https://collections.artsmia.org/art/879
,,China,1736-1795,Asian Art,"Bottle, crackle, cucumber green",880,https://6.api.artsmia.org/880.jpg,Porcelain with cucumber glaze and crackle,,Artist,2023-05-09 16:08:02,Bottle,https://collections.artsmia.org/art/880
,,China,1662-1722,Asian Art,"Vase, peach bloom",881,https://6.api.artsmia.org/881.jpg,Porcelain with peach bloom glaze,,Artist,2023-05-09 16:08:03,Amphora,https://collections.artsmia.org/art/881
,,China,12th-11th century BCE,Asian Art,"The tang displays a dragon figure, originally inlaid, and a dent in its contour, the origin and meaning of which are obscure. This type of Kuo is quite common, several specimens having come from An-yang. One of the lugs has been broken off this example. Patina green.",882,https://6.api.artsmia.org/882.jpg,Bronze,,Artist,2023-05-09 16:08:04,Dagger-axe (ge),https://collections.artsmia.org/art/882
,,China,386-535,Asian Art,Figure of Buddhist priest (?) with hands extended - red polychrome on robe.,883,https://6.api.artsmia.org/883.jpg,Painted grey earthenware,,Artist,2023-05-09 16:08:06,Tomb Figure,https://collections.artsmia.org/art/883
,,China,386-535,Asian Art,"Figure, kneeling with pan pipes",884,https://6.api.artsmia.org/884.jpg,Painted grey earthenware,,Artist,2023-05-09 16:08:07,Tomb Figure,https://collections.artsmia.org/art/884
,,China,4th-6th century,Asian Art,Kneeling figure of woman with winnowings in basket.,885,https://6.api.artsmia.org/885.jpg,Painted grey earthenware,,Artist,2023-05-09 16:08:08,Tomb Figure,https://collections.artsmia.org/art/885
,,China,618-906,Asian Art,White earthenware with white slip. Daoist symbol of the Principle 'Keeping Still; The Mountain' (Ken==) see cat. card for better description.,886,https://6.api.artsmia.org/886.jpg,Painted white earthenware with white slip,,Artist,2023-05-09 16:08:10,Tomb Figure Representing a Seated Dog,https://collections.artsmia.org/art/886
,,China,5th-4th century BCE,Asian Art,"The design of highly stylized dragons, inlaid with silver, appears on the two main areas of this butt cap. The encircling rounded band carries the volute and angle pattern poplular in Huai time. Like 50.46.5, this cap is oval in cross-section. Butt caps of this type, designed for lance hafts, are quite rare. Patina reddish-brown with small areas of green. Bronze with silver inlay.",888,https://6.api.artsmia.org/888.jpg,Jincun style Bronze inlaid with silver,,Artist,2023-05-09 16:08:13,Butt Cap for Spear Haft,https://collections.artsmia.org/art/888
,,China,480-221 BCE,Asian Art,"white jade with pale brown mottling, traces of earthlike substance and red pigment",890,https://6.api.artsmia.org/890.jpg,White jade with pale brown mottling,,Artist,2023-05-09 16:08:15,Pendant in the form of a Dragon,https://collections.artsmia.org/art/890
,,China,1523-1028 BCE,Asian Art,"Finial of an unidentifiable animal, with curved uneven flanges incised design on both sides, similar but not identical pale green translucent jade traces of red pigment and clay-like substance.",891,https://6.api.artsmia.org/891.jpg,Pale green translucent jade with traces of red pigment,,Artist,2023-05-09 16:08:17,Bird Finial,https://collections.artsmia.org/art/891
,,China,1523-1028 BCE,Asian Art,"Standing bird in silhouette, flanged, in relief incision in double-line, both sides identical design high tooth-edged crest pale green jade traces of clay-like substance calcified.",892,https://6.api.artsmia.org/892.jpg,Partially calcified pale green jade,,Artist,2023-05-09 16:08:18,Bird Plaque,https://collections.artsmia.org/art/892
,,China,1027-775 BCE,Asian Art,Curved beak and flanged crest; incised detail on both sides identical; green translucent jade; traces of red pigment and clay,893,https://6.api.artsmia.org/893.jpg,Partially calcified light green jade with traces of red pigment,,Artist,2023-05-09 16:08:19,Bird Pendant in Silhouette,https://collections.artsmia.org/art/893
,,China,1050-770 BCE,Asian Art,"Seated bird in silhouette, goose, incised details, both sides identical; perforation drilled at lower part of bird's neck; traces of red pigment. Pendant shows seated bird in profile described as wild goose. Highly calcified jade with deep-green clouds, remnants of the original color; traces of red pigment and earthlike substance. Biconical perforation for stringing at base of neck.",894,https://6.api.artsmia.org/894.jpg,Highly calcified jade with deep yellow-green clouds with traces of red pigment,,Artist,2023-05-09 16:08:20,Bird Pendant,https://collections.artsmia.org/art/894
,,China,1027-775 BCE,Asian Art,"Highly calcified grey-green jade, traces of red pigment and earthlike substances.",895,https://6.api.artsmia.org/895.jpg,Highly calcified grey-green jade with traces of red pigment,,Artist,2023-05-09 16:08:21,Handle,https://collections.artsmia.org/art/895
,,China,1027-775 BCE,Asian Art,"Pendant of a blunt beaked bird in profile; long and curved tail; stylized linear indication of the detail features, incised on both sides identically; two perforations, one at the chest and one at the end of the tail. Translucent grey jade, calcified on one side, traces of red pigment (also on the calcified side); traces of clay;",896,https://6.api.artsmia.org/896.jpg,Translucent grey-brown jade with traces of red pigment,,Artist,2023-05-09 16:08:22,Pendant in the form of a Blunt Beaked Bird,https://collections.artsmia.org/art/896
,"These bronze bird finials crowned the ends of chariot poles. The stylized animals, with their decorative flanges and C–shaped horns, are in keeping with the aesthetics of ritual vessels of the Shang dynasty, the era preceding the Western Zhou dynasty (c. 1046–c. 771 BCE).

One of the birds was cast with a pellet inside its body cavity, which creates a rattling sound when moved. What certain animals meant to the ancient Chinese remains speculative, but they all seem to have held protective and auspicious powers.",China,11th century BCE,Asian Art,"With the exception of its cylindrical base, which is shorter and broader than that of the pole top shown with it (Karlgren Plate 95), this example closely resembles its companion (50.46.28). It too, has a pellet in its body. Patina blue-green.",897,https://6.api.artsmia.org/897.jpg,Bronze,,Artist,2023-05-09 16:08:23,Chariot Finials with Bird,https://collections.artsmia.org/art/897
,"The semicircular ornament bears a depiction of a stylized human face with only a pair of eyes but detailed, striated hair. Below is a beast mask dominated by two large almond-shaped eyes with pupils, a broad nose, and a mouth. This ornamentation is typical of divine figures on jades from the Neolithic Liangzhu culture, which flourished in the present-day lower Yangzi River delta. The design on this jade is a simpler form with neither bodies of humans nor beasts. Two pairs of holes along the edge of the plain back allowed it to be attached to other objects. Several semicircular ornaments with similar designs unearthed from Fanshan, the Neolithic site in Zhejiang, were found located near the deceased’s head, an indication that they might have served as hair ornaments.",China,3300-2000 BCE,Asian Art,"The design of a human face is incised on only the front side; the simple features of eyes, nose, rectangular mouth are slightly raised as cut from stencil; slightly convex; pale brown jade, calcified partially; two pairs of holes in the back along the edge",898,https://6.api.artsmia.org/898.jpg,Calcified tan-grey jade,,Artist,2023-05-09 16:08:25,Ornament decorated with human and beast masks,https://collections.artsmia.org/art/898
,,China,1027-775 BCE,Asian Art,calcified yellowish green jade with greybrown and brown clouds accentuating the upper horizontal silhouette,899,https://6.api.artsmia.org/899.jpg,Calcified yellowish green jade with grey-brown and brown clouds,,Artist,2023-05-09 16:08:26,Pendant in the form of a Dragon,https://collections.artsmia.org/art/899
,,China,1027-775 BCE,Asian Art,Mask of an animal with horns (buffalo) in relief; pendant perforation is drilled at the center of the mouth; incised features at only the front side; translucent jade; traces of red pigment; white jade with light brown clouds,900,https://6.api.artsmia.org/900.jpg,Translucent white jade with light brown jade with traces of red pigment,,Artist,2023-05-09 16:08:29,Buffalo-Head Appliqué,https://collections.artsmia.org/art/900
,,China,1027-775 BCE,Asian Art,"White jade, traces of red pigment; stylized dragon adorned with mu-lei-wen eye, cowrie shell design on hooked horn, spiral design on the flanges. Beveled surface, two biconical perforations, one between jaws and the other near the tail.",901,https://6.api.artsmia.org/901.jpg,White jade with traces of red pigment,,Artist,2023-05-09 16:08:30,Dragon Pendant,https://collections.artsmia.org/art/901
,,China,480-221 BCE,Asian Art,"jade, arc with animal combination in open work; relief and incisions, pendant; the upper part of arc extends horizontally, curves down and upward, and terminates by confronted dragon heads with a circular ball in the mouth; open work of curved floral pattern with the two heads with crisscrossed design; slightly raised projecting cirular bosses cover the surface of the arc band; small flanking out wins; three small pendant holes, one at the center of the curve, one on each side near the ear of the dragon's head; mottled grey jade",902,https://6.api.artsmia.org/902.jpg,Mottled grey jade,,Artist,2023-05-09 16:08:30,Heng Girdle-Pendant Headpiece,https://collections.artsmia.org/art/902
,,China,770-221 BCE,Asian Art,"pendant in form of fish-like arc with tail curved into a lei-wan design; in lower lip of fish is biconical perforation; white jade, traces of earthlike substance",903,https://6.api.artsmia.org/903.jpg,White jade,,Artist,2023-05-09 16:08:31,Pendant in the Form of a Fish,https://collections.artsmia.org/art/903
,,China,1027-775 BCE,Asian Art,"Silhouette of a bird's profile with curved tail; incised lines to indicate the general features of the bird, identical design on both sides; small perforation at the curved neck of the bird pendant. White translucent jade; traces of red pigment; the back side of the pendant is calcified in ivory color; traces of woven texture is found in the back near the area of the bird's beak.",904,https://6.api.artsmia.org/904.jpg,Translucent white jade with traces of red pigment,,Artist,2023-05-09 16:08:33,Jade Pendant,https://collections.artsmia.org/art/904
,,China,1027-775 BCE,Asian Art,"Pendant in simplified form of a bird profile (silhouette), stylized long tail and blunted-beak; both sides are decorated with identical incised linear designs to indicate the features of the bird. Beige ivory jade, calcification on one side; traces of red pigment.",905,https://6.api.artsmia.org/905.jpg,Calcified jade with traces of red pigment,,Artist,2023-05-09 16:08:33,Bird Pendant,https://collections.artsmia.org/art/905
,,China,1027-775 BCE,Asian Art,"Pendant in bird form (flying bird) seeing from above, in high relief; incised lines to emphasize tail. Opaque ivory jade; traces of red pigment.",906,https://6.api.artsmia.org/906.jpg,Calcified ivory jade with traces of red pigment,,Artist,2023-05-09 16:08:35,Pendant in Bird Form,https://collections.artsmia.org/art/906
,,China,1027-775 BCE,Asian Art,"Pendant in form of a stylized animal looking from above; slightly flanking out wings; on the body, incised curve-scroll design indicating the top and lower part of the body; small perforation at the beak; traces of clay; tan jade",907,https://6.api.artsmia.org/907.jpg,Tan jade,,Artist,2023-05-09 16:08:36,Cicada Pendant,https://collections.artsmia.org/art/907
,,China,11th century BCE,Asian Art,"The purpose served by this object is altogether unknown. A rectangular handle projects from the domed base, and the openwork on the body suggests that the bird may have been a rattle or a bell. The whorl circle on the base, the crest and horns, and the flange of T-shaped scores along the back, indicate an early period. Patina green.",908,https://6.api.artsmia.org/908.jpg,Bronze,,Artist,2023-05-09 16:08:37,Bird on a Domed Base,https://collections.artsmia.org/art/908
,,China,1027-775 BCE,Asian Art,Flat pendant in profile of seated bird; stylized long tails; incised on both sides which provides a linear curve design suggesting the general features of the bird. Deep translucent green jade; traces of clay-like substance.,909,https://6.api.artsmia.org/909.jpg,Translucent deep green jade with brown clouds,,Artist,2023-05-09 16:08:38,Bird Pendant,https://collections.artsmia.org/art/909
,,China,1027-775 BCE,Asian Art,"Curved fish-like animal pendant, relief curved into almost a circle; curved outward tail forms a pendant hole; curved lip; incised details on both sides identically. Translucent pale grey jade; traces of clay-like substance; small hole drilled near the animal's jaw.",910,https://6.api.artsmia.org/910.jpg,Translucent white-grey jade,,Artist,2023-05-09 16:08:39,Dragon Pendant,https://collections.artsmia.org/art/910
,,China,1027-775 BCE,Asian Art,"Knot opener with a carved buffalo at the top, it terminates with a long arrowed pick; low relief buffalo, simplified and unpretentious; oyster white jade",911,https://6.api.artsmia.org/911.jpg,Oyster white jade,,Artist,2023-05-09 16:08:41,Xi Pendant,https://collections.artsmia.org/art/911
,,China,480-221 BCE,Asian Art,arched pendant; the main body is formed of two single eyed animals (with human profile) interlocking each other into a single band; the pendant ends in an open hook form; incised design on both sides providing the general features of the creature (the design on the back is not clear); grey-ivory jade; incrusted; traces of red pigment,912,https://6.api.artsmia.org/912.jpg,Ivory-grey jade with traces of red pigment,,Artist,2023-05-09 16:08:42,Huang Crescent Shaped Pendant,https://collections.artsmia.org/art/912
,,China,1027-775 BCE,Asian Art,Mask of animal with horns can be identified as bull; simple incision to indicate the detail of the animal on the front only. Grey green jade; traces of red pigment and calcification,913,https://6.api.artsmia.org/913.jpg,Grey-green jade wth traces of red pigment,,Artist,2023-05-09 16:08:44,Bull-Head Pendant,https://collections.artsmia.org/art/913
,,China,1600-1100 BCE,"Chinese, South and Southeast Asian Art","Semi-circular pendant may suggest a fish form-indication of fin raised edge on inner side of the semi-circular band simple strokes of line, incised on both sides, identical design two pendant perforations, one at each end of the pendant. Calcified ivory jade (partially translucent) traces of red pigment and clay like substance.",914,https://6.api.artsmia.org/914.jpg,Highly calcified ivory jade with traces of red pigment,,Artist,2023-05-09 16:08:45,Fish Pendant,https://collections.artsmia.org/art/914
,,China,Date Unknown,Asian Art,"standing figurine with turban-like head dress which flanks to the side forms a rectangular shape, hands fold in front of the lower chest; incised lines to indicate the human features, and robe garment; incision on both sides; four perforations, one above each ear, one under each shoulder; green translucent jade; traces of clay-like substance; broken base which is not flat; crack on the left side from the jaw to the base",915,https://6.api.artsmia.org/915.jpg,Translucent green jade,,Artist,2023-05-09 16:08:46,Standing Figurine,https://collections.artsmia.org/art/915
,,China,1027-775 BCE,Asian Art,"bird pendant in high relief (almonst in the round); blunted beak on which a pendant hole has been drilled; identical incisions on both sides; pale grey ivory jade, calcificationn covering side of the wing",916,https://6.api.artsmia.org/916.jpg,"Pale ivory-grey jade, highly calcified",,Artist,2023-05-09 16:08:47,Bird Pendant,https://collections.artsmia.org/art/916
,,China,1600-1100 BCE,Asian Art,"Pendant flat silhouette of an animal with a horn and curved back (concave) small perforation incision lines to suggest vaguely the details of the animal, on both sides, however appears to be incomplete. Ivory jade, mottled in blue traces of red pigment.",917,https://6.api.artsmia.org/917.jpg,Calcified ivory jade mottled with blue-green clouds with traces of red pigment,,Artist,2023-05-09 16:08:48,Dragon Pendant,https://collections.artsmia.org/art/917
,,China,475-221 BCE,Asian Art,"pendant, arched fish form; incision lines to suggest fish fin and generalized features, both sides identical; perforation (very small) at lower jaw; grey blue translucent jade with dark blue spots; traces of clay like substance",918,https://6.api.artsmia.org/918.jpg,"Originally a white color, the jade is now mottled grey with blue clouds",,Artist,2023-05-09 16:08:49,Pendant in the Form of a Fish,https://collections.artsmia.org/art/918
,,China,1122-722 BCE,Asian Art,"Pendant in seated bird silhouette, stylized incised with scroll design and indication of bird's detail on both sides identical. Translucent green jade; traces of red pigment and clay-like substance.",919,https://6.api.artsmia.org/919.jpg,Translucent light green jade with traces of red pigment,,Artist,2023-05-09 16:08:51,Seated Bird Pendant,https://collections.artsmia.org/art/919
,,China,1027-775 BCE,Asian Art,tiger in crawling position with tail curved upward; forms an arc pendant; tails curves as to form pendant hole; another very small perforation at the lower jaw; incised detail (simple) on both sides identically; translucent green jade; traces of red clay-like substance; the jade is bent at the tiger's head with a sharp 'cut' line,920,https://6.api.artsmia.org/920.jpg,"Partially calcified, translucent green jade",,Artist,2023-05-09 16:08:52,Pendant in the Form of a Tiger,https://collections.artsmia.org/art/920
,,China,1027-775 BCE,Asian Art,"stylized tiger, similar to 50.46.251, further articulated; open mouthed tiger with two teeth shown; the back curves in convex form and the tail curves outward into an open worked pendant hole; incised transverse strips decorate the main body of the animal, on both sides identically; translucent green jade; traces of clay-like substance",921,https://6.api.artsmia.org/921.jpg,Translucent green jade,,Artist,2023-05-09 16:08:53,Pendant in the Form of a Tiger,https://collections.artsmia.org/art/921
,,China,475-221 BCE,Asian Art,"two animals back to back in thread relief form the arc band pendant; incised curve-linear design on both sides, identically; perforation at each end; pale green translucent jade; traces of red pigment",922,https://6.api.artsmia.org/922.jpg,Pale green translucent jade with traces of red pigments,,Artist,2023-05-09 16:08:54,Huang Crescent Shaped Pendant,https://collections.artsmia.org/art/922
,,China,480-221 BCE,Asian Art,"low relief pendant in form of fish, simplified profile; curved slope tail; very small perforation at lower lip; incision to suggest fin and general features, both sides identical; pale light brown translucent jade, partially calcified; traces of red pigment on the back side",923,https://6.api.artsmia.org/923.jpg,Partially calcified light brown jade,,Artist,2023-05-09 16:08:56,Pendant in the Form of a Fish,https://collections.artsmia.org/art/923
,,China,480-221 BCE,Asian Art,"pendant in simplified fish profile; blunted lip, concave curved body, sloping tail; very small perforation at lower lip; incision to indicate fins and the most general features, both sides indentical; mottled grey translucent jade, partially calcified; traces of red pigment, almost identical with 50.46.254",924,https://6.api.artsmia.org/924.jpg,Mottled yellow-grey jade with traces of red pigment,,Artist,2023-05-09 16:08:57,Pendant in the Form of a Fish,https://collections.artsmia.org/art/924
,,China,1766-1122 BCE,"Chinese, South and Southeast Asian Art","Animal in the round as seeing from above with long tail; incision to suggest the general features on the top of the object, simplified and almost crude workmanship. Mottled grey-green jade; traces of clay-like substance.",925,https://6.api.artsmia.org/925.jpg,Pale greyish green jade,,Artist,2023-05-09 16:08:58,Dragon Pendant,https://collections.artsmia.org/art/925
,,China,1766-1122 BCE,Asian Art,Jade; upper part has a form of a feline head with capped horns; monster (t'ao-t'ieh) mask; ends in sharp arrow-like tip with stylized incised design of upside-down triangles; a perforation behind the eyes; knot opener. Calcified cream-colored jade; traces of red pigment and clay-like substance. chi-ku-pai woven texture on underside.,926,https://6.api.artsmia.org/926.jpg,Calcified ivory jade wtih tracesof red pigment,,Artist,2023-05-09 16:08:59,Mi Bow Tip,https://collections.artsmia.org/art/926
,,China,1766-1122 BCE,Asian Art,"Jade, knot opener with a monster head, Bow tip with feline head at top; arrow end, incisions on bith sides which are identical. A pair with 50.46.257. Calcified cream colored jade; traces of red pigment and clay-like substance.",927,https://6.api.artsmia.org/927.jpg,Highly calcified ivory-white jade with traces of red pigment,,Artist,2023-05-09 16:09:00,Mi Bow Tip,https://collections.artsmia.org/art/927
,,China,1766-1122 BCE,"Chinese, South and Southeast Asian Art",Chinese jade mask; profile of a stylized deity in high relief; striated band thread pattern for hair; incisions on both sides identically indicating the genaral features. Mottled grey jade; traces of clay-like substance.,928,https://6.api.artsmia.org/928.jpg,Mottled white jade,,Artist,2023-05-09 16:09:01,Human Head Finial,https://collections.artsmia.org/art/928
,,China,1122-722 BCE,Asian Art,"Pendant in form of seated bird, profile, stylized wings and sloping curved double tail; incision to indicate the features of the bird, both sides identical; perforation at the edge of the chest. Calcified, deep creamy-colored jade; traces of red pigment.",929,https://6.api.artsmia.org/929.jpg,Calcified ivory jade with traces of red pigment,,Artist,2023-05-09 16:09:02,Bird Pendant,https://collections.artsmia.org/art/929
,,China,1122-722 BCE,Asian Art,"Jade, seated human figurine, columnar in full round; a pendant hole in the back of the head. Translucent white jade with opaque calcification.",930,https://6.api.artsmia.org/930.jpg,Translucent white jade with opaque calcification,,Artist,2023-05-09 16:09:04,Seated Figurine Pendant,https://collections.artsmia.org/art/930
,,China,1766-1122 BCE,Asian Art,"Ceremonial blade with three soft ridges, one at the center and one on either side; incised geometric criss-cross design forms a band just before the handle; incised tooth design at the end of the handle. Mottled ivory jade with grey and brown clouds; traces of red pigment and clay.",931,https://6.api.artsmia.org/931.jpg,"Mottled ivory jade, calcified with black and brown spots",,Artist,2023-05-09 16:09:05,Ceremonial ge Dagger,https://collections.artsmia.org/art/931
,This ornate jade fitting takes the form of a crouching dragon seen in profile. The flanged outline and stylized decor is characteristic of many Shang bone and bronze artifacts.,China,1600-1046 BCE,Asian Art,Jade handle with monster-mask design; incised on both sides identically; interrupted carved outline; the perforation is drilled from both sides. Ivory calcified jade with blue striation. Traces of red pigment and clay.,932,https://6.api.artsmia.org/932.jpg,Jade,,Artist,2023-05-09 16:09:06,Handle,https://collections.artsmia.org/art/932
