artist,comments,country,dated,department,description,id,img_url,medium,onview,role,submit_time,title,web_url
"Björquist, Karin;",Bone china,Sweden,1978,"© Victoria and Albert Museum, London",,O168607,"https://framemark.vam.ac.uk/collections/2009CA6259/full/!100,100/0/default.jpg",bone china;,,Mug,2023-05-09 15:49:23,Blanche,https://collections.vam.ac.uk/item/O168607
"Björquist, Karin;",Bone china,Sweden,1978,"© Victoria and Albert Museum, London",,O168610,"https://framemark.vam.ac.uk/collections/2009CA6260/full/!100,100/0/default.jpg",bone china;,,Mug,2023-05-09 15:49:24,Blanche,https://collections.vam.ac.uk/item/O168610
"Heath, James;Stothard, Thomas;",Engraving on paper,Great Britain,11/02/1797,"©Victoria and Albert Museum, London","Print for Act 5, Scene 1 in <i>The Orphan of China</i>, engraved by Heath, drawn by Stothard, published by Cawthorn, British Library, 1797.",O1317927,"https://framemark.vam.ac.uk/collections/2015HW8436/full/!100,100/0/default.jpg",printing ink;paper;,,Print,2023-05-09 15:49:25,The Orphan of China,https://collections.vam.ac.uk/item/O1317927
"Lindberg, Stig;",Bone china,Sweden,ca. 1956,"© Victoria and Albert Museum, London",,O168733,"https://framemark.vam.ac.uk/collections/2009CA3380/full/!100,100/0/default.jpg",bone china;,,Dish,2023-05-09 15:49:29,Gourmet,https://collections.vam.ac.uk/item/O168733
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,ca. 6 October 1860,"© Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096283,"https://framemark.vam.ac.uk/collections/2006BD1362/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:49:30,Lama Temple outside Pekin,https://collections.vam.ac.uk/item/O1096283
"Cooper, Susie;",Bone china,Stoke-on-Trent,1960s,"© Victoria and Albert Museum, London",,O56536,"https://framemark.vam.ac.uk/collections/2009CA0763/full/!100,100/0/default.jpg",bone china;,,Side plate,2023-05-09 15:49:33,Assyrian Motif,https://collections.vam.ac.uk/item/O56536
"Cooper, Susie;",Bone china,Stoke-on-Trent,1960s,"© Victoria and Albert Museum, London",,O56538,"https://framemark.vam.ac.uk/collections/2010ED6764/full/!100,100/0/default.jpg",bone china;,,Cup and saucer,2023-05-09 15:49:34,Assyrian Motif,https://collections.vam.ac.uk/item/O56538
"Björquist, Karin;",Bone china,Sweden,1975-1980,"© Victoria and Albert Museum, London",,O168641,"https://framemark.vam.ac.uk/collections/2009CA6226/full/!100,100/0/default.jpg",bone china;,,Flower pot,2023-05-09 15:49:36,Oktavius,https://collections.vam.ac.uk/item/O168641
"Cooper, Susie;",Bone china,Stoke-on-Trent,ca. 1951,"© Victoria and Albert Museum, London",,O161731,"https://framemark.vam.ac.uk/collections/2009CD6836/full/!100,100/0/default.jpg",,,"Cup, saucer and plate",2023-05-09 15:49:39,Anemone,https://collections.vam.ac.uk/item/O161731
"Cooper, Susie;",Bone china,Stoke-on-Trent,1960s,"© Victoria and Albert Museum, London",,O56535,"https://framemark.vam.ac.uk/collections/2009BY9671/full/!100,100/0/default.jpg",bone china;,,Jug,2023-05-09 15:49:42,Assyrian Motif,https://collections.vam.ac.uk/item/O56535
"Cooper, Susie;",Bone china,Burslem,1952,"© Victoria and Albert Museum, London",,O163077,"https://framemark.vam.ac.uk/collections/2009CD6863/full/!100,100/0/default.jpg",bone china;enamel;glaze;,,Coffee pot and cover,2023-05-09 15:49:52,Spiral Fern,https://collections.vam.ac.uk/item/O163077
"French, Neal;White, David;",Bone china,Stoke-on-Trent,1960,"© Victoria and Albert Museum, London",,O163575,"https://framemark.vam.ac.uk/collections/2020ML4432/full/!100,100/0/default.jpg",bone china;,,Cup and saucer,2023-05-09 15:49:56,Apollo Ware,https://collections.vam.ac.uk/item/O163575
"French, Neal;White, David;",Bone china,Stoke-on-Trent,1960,"© Victoria and Albert Museum, London",,O163576,"https://framemark.vam.ac.uk/collections/2010ED8231/full/!100,100/0/default.jpg",bone china;,,Coffee pot and cover,2023-05-09 15:49:56,Apollo Ware,https://collections.vam.ac.uk/item/O163576
Unknown;,White marble,China,550-77,"© Victoria and Albert Museum, London","This slab supported a rectangular coffin platform, or funerary couch, made for a Sogdian official. Sogdians, natives of modern Uzbekistan, travelled and traded in north China. They practised Zoroastrianism, a fire-worshipping religion, and exposed their dead rather than cremating them. In the centre of the panel is a Zoroastrian fire altar, flanked by half-human attendants. Near the edges are huge guardian figures, Chinese on the left and foreign on the right. Above, musicians accompany the deceased on his journey to the afterlife.",O34814,"https://framemark.vam.ac.uk/collections/2013GL9007/full/!100,100/0/default.jpg",,,Funerary couch panel,2023-05-09 15:50:00,Marble panel,https://collections.vam.ac.uk/item/O34814
"Sutherland, Graham Vivian;",Bone china,Fenton,ca. 1938,"© Victoria and Albert Museum, London",,O1159622,"https://framemark.vam.ac.uk/collections/2010EC4885/full/!100,100/0/default.jpg",bone china;,,Egg cup,2023-05-09 15:50:02,White Rose,https://collections.vam.ac.uk/item/O1159622
"Sutherland, Graham Vivian;",Bone china,Fenton,ca. 1938,"© Victoria and Albert Museum, London",,O163557,"https://framemark.vam.ac.uk/collections/2010EH1953/full/!100,100/0/default.jpg",bone china;,,Plate,2023-05-09 15:50:10,White Rose,https://collections.vam.ac.uk/item/O163557
"Chinnery, George;",Watercolour,China,between 1825 and 1852,"© Victoria and Albert Museum, London",,O74657,"https://framemark.vam.ac.uk/collections/2006AT3130/full/!100,100/0/default.jpg",Watercolour;,,Watercolour,2023-05-09 15:50:12,"Boat with Yellow Sail, China",https://collections.vam.ac.uk/item/O74657
"Chinnery, George;",Watercolour,China,between 1825 and 1852,"© Victoria and Albert Museum, London",,O1225543,"https://framemark.vam.ac.uk/collections/2006AT3140/full/!100,100/0/default.jpg",Watercolour;,,Watercolour,2023-05-09 15:50:25,"Rocks and a Hill Town, China",https://collections.vam.ac.uk/item/O1225543
,"Bone china with printed decoration, glazed",Tunstall,ca.1990,"©Victoria & Albert Museum, London","'Big Top' bone china standard 'Lancaster' mug, made by Roy Kirkham & Co. Ltd. of Tunstall, Staffordshire, decorated with images of clowns, ca.1990.",O65306,"https://framemark.vam.ac.uk/collections/2017KC6166/full/!100,100/0/default.jpg",bone china;glaze;,,Mug,2023-05-09 15:50:37,'Big Top' mug,https://collections.vam.ac.uk/item/O65306
"Chinnery, George;",Watercolour,China,between 1825 and 1852,"© Victoria and Albert Museum, London",,O1225541,"https://framemark.vam.ac.uk/collections/2006AT3141/full/!100,100/0/default.jpg",Watercolour;,,Watercolour,2023-05-09 15:50:39,"A Riverside Encampment, China",https://collections.vam.ac.uk/item/O1225541
"Chinnery, George;",Watercolour,China,between 1825 and 1852,"© Victoria and Albert Museum, London",,O1225549,"https://framemark.vam.ac.uk/collections/2006AT3134/full/!100,100/0/default.jpg",Watercolour;,,Watercolour,2023-05-09 15:50:40,"Lake with Cattle, China",https://collections.vam.ac.uk/item/O1225549
"Cooper, Susie;",Bone china,Stoke-on-Trent,ca. 1951,"© Victoria and Albert Museum, London",,O161718,"https://framemark.vam.ac.uk/collections/2006BC6725/full/!100,100/0/default.jpg",,,Coffee pot and cover,2023-05-09 15:50:49,Orchid,https://collections.vam.ac.uk/item/O161718
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,21 July 1860,"© Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096305,"https://framemark.vam.ac.uk/collections/2015HV7663/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:50:52,"Camp of the 1st Brig, 1st Division, 'Talien Whan', N. China. The Rendezvous in the N.",https://collections.vam.ac.uk/item/O1096305
William England;,Stereoscopic photograph,London,1862,"© Victoria and Albert Museum, London",,O1042763,"https://framemark.vam.ac.uk/collections/2020MN3673/full/!100,100/0/default.jpg",card;,,Photograph,2023-05-09 15:50:54,"The Sevres China, from the Imperial Manufactory in the French Court",https://collections.vam.ac.uk/item/O1042763
"Queensberry, David;Blatch, Bernard;",Bone china with printed decoration shape,,,"© Victoria and Albert Museum, London",,O334695,"https://framemark.vam.ac.uk/collections/2020ML2925/full/!100,100/0/default.jpg",bone china;,,Queensberry Ware nursery tableware,2023-05-09 15:50:55,Queensberry Ware nursery tableware,https://collections.vam.ac.uk/item/O334695
"Cartier-Bresson, Henri;",Photograph,China,1958,"© Victoria and Albert Museum, London",,O1102391,"https://framemark.vam.ac.uk/collections/2006AP4731/full/!100,100/0/default.jpg",photographic paper;,,Photograph,2023-05-09 15:50:58,"China, 1958",https://collections.vam.ac.uk/item/O1102391
"Alexander, William;","Watercolour and graphite pencil, on paper",,ca. 1796,"© Victoria and Albert Museum, London","William Alexander (1767-1816) accompanied the first British embassy to China as a draughtsman. He stayed there from 1792 to 1794. At this time the British knew very little about China, although they had imported artefacts, notably porcelain, for more than a century. Alexander kept a journal of his time there (the manuscript is now in the British Museum) and made many drawings to record the visit.",O74234,"https://framemark.vam.ac.uk/collections/2011FC7157/full/!100,100/0/default.jpg",watercolour;,,Watercolour,2023-05-09 15:50:59,"The Emperor of China's Gardens, the Imperial Palace, Peking",https://collections.vam.ac.uk/item/O74234
"Nash, Paul;",Bone china and painted,Fenton,ca. 1936,"© Victoria and Albert Museum, London",,O171746,"https://framemark.vam.ac.uk/collections/2009BY9565/full/!100,100/0/default.jpg",bone china;,,Bowl,2023-05-09 15:51:00,Foley china,https://collections.vam.ac.uk/item/O171746
"Nash, Paul;",Bone china and painted,Fenton,ca. 1936,"© Victoria and Albert Museum, London",,O171755,"https://framemark.vam.ac.uk/collections/2009CA0270/full/!100,100/0/default.jpg",bone china;,,Plate,2023-05-09 15:51:01,Foley china,https://collections.vam.ac.uk/item/O171755
"Nash, Paul;",Bone china and painted,Fenton,ca. 1936,"© Victoria and Albert Museum, London",,O171762,"https://framemark.vam.ac.uk/collections/2009CA0525/full/!100,100/0/default.jpg",bone china;,,Plate,2023-05-09 15:51:02,Foley china,https://collections.vam.ac.uk/item/O171762
"Nash, Paul;",Bone china and painted,Fenton,ca. 1936,"© Victoria and Albert Museum, London",,O171760,"https://framemark.vam.ac.uk/collections/2009CA0294/full/!100,100/0/default.jpg",bone china;,,Plate,2023-05-09 15:51:03,Foley china,https://collections.vam.ac.uk/item/O171760
"Nash, Paul;",Bone china and painted,Fenton,ca. 1936,"© Victoria and Albert Museum, London",,O171761,"https://framemark.vam.ac.uk/collections/2009CA0293/full/!100,100/0/default.jpg",bone china;,,Plate,2023-05-09 15:51:04,Foley china,https://collections.vam.ac.uk/item/O171761
"Nash, Paul;",Bone china and painted,Fenton,ca. 1936,"© Victoria and Albert Museum, London",,O171753,"https://framemark.vam.ac.uk/collections/2009CA0269/full/!100,100/0/default.jpg",bone china;,,Plate,2023-05-09 15:51:06,Foley china,https://collections.vam.ac.uk/item/O171753
"Nash, Paul;",Bone china and painted,Fenton,ca. 1936,"© Victoria and Albert Museum, London",,O171738,"https://framemark.vam.ac.uk/collections/2009BY9564/full/!100,100/0/default.jpg",bone china;,,Cup,2023-05-09 15:51:08,Foley china,https://collections.vam.ac.uk/item/O171738
"Cooper, Susie;",Bone china,Stoke-on-Trent,1950-1,"© Victoria and Albert Museum, London",,O161729,"https://framemark.vam.ac.uk/collections/2009CD6837/full/!100,100/0/default.jpg",bone china;enamel;gilt;,,"Cup, saucer and plate",2023-05-09 15:51:29,Sea Anemone,https://collections.vam.ac.uk/item/O161729
"Queensberry, David;Blatch, Bernard;",Bone china,Fenton,ca. 1960,"© Victoria and Albert Museum, London",,O170658,"https://framemark.vam.ac.uk/collections/2009CA0734/full/!100,100/0/default.jpg",bone china;,,Plate,2023-05-09 15:51:29,Queensberry Ware,https://collections.vam.ac.uk/item/O170658
"Cooper, Susie;",Bone china,Longton,ca. 1959,"© Victoria and Albert Museum, London",,O161998,"https://framemark.vam.ac.uk/collections/2020MP6972/full/!100,100/0/default.jpg",bone china;,,Cup and saucer,2023-05-09 15:51:31,Hyde Park,https://collections.vam.ac.uk/item/O161998
"Cooper, Susie;",Bone china,Longton,ca. 1959,"© Victoria and Albert Museum, London",,O1531430,"https://framemark.vam.ac.uk/collections/2010ED6754/full/!100,100/0/default.jpg",bone china;,,plate,2023-05-09 15:51:32,Hyde Park,https://collections.vam.ac.uk/item/O1531430
,Bone china with decoration partly printed and partly painted,Longton,middle 20th century,"© Victoria and Albert Museum, London",,O170902,"https://framemark.vam.ac.uk/collections/2009BX2847/full/!100,100/0/default.jpg",bone china;,,Plate,2023-05-09 15:51:33,Tulip,https://collections.vam.ac.uk/item/O170902
Unknown;,Xerox on yellow paper with a stamp in red ink,London,1989,"© Victoria and Albert Museum, London",,O193635,"https://framemark.vam.ac.uk/collections/2009BX0296/full/!100,100/0/default.jpg",paper;printing ink;,,Poster,2023-05-09 15:51:35,China Appeal.,https://collections.vam.ac.uk/item/O193635
,Bone china partly-painted and partly-transfer-printed,Longton,1931,"© Victoria and Albert Museum, London",,O334686,"https://framemark.vam.ac.uk/collections/2010EH1943/full/!100,100/0/default.jpg",bone china;,,Jug,2023-05-09 15:51:35,Tulip,https://collections.vam.ac.uk/item/O334686
,Bone china partly-painted and partly-transfer-printed,Longton,1931,"© Victoria and Albert Museum, London",,O278637,"https://framemark.vam.ac.uk/collections/2010EH1945/full/!100,100/0/default.jpg",bone china;,,Bowl,2023-05-09 15:51:36,Tulip,https://collections.vam.ac.uk/item/O278637
,Bone china partly-painted and partly-transfer-printed,Longton,1931,"© Victoria and Albert Museum, London",,O163543,"https://framemark.vam.ac.uk/collections/2010EH1942/full/!100,100/0/default.jpg",bone china;,,Coffee pot and cover,2023-05-09 15:51:40,Tulip,https://collections.vam.ac.uk/item/O163543
,Bone china partly-painted and partly-transfer-printed,Longton,1931,"© Victoria and Albert Museum, London",,O163544,"https://framemark.vam.ac.uk/collections/2010EH1952/full/!100,100/0/default.jpg",bone china;,,Cup and saucer,2023-05-09 15:51:42,Tulip,https://collections.vam.ac.uk/item/O163544
"Cooper, Susie;",Bone china,Stoke-on-Trent,1950-1,"© Victoria and Albert Museum, London",,O161729,"https://framemark.vam.ac.uk/collections/2009CD6837/full/!100,100/0/default.jpg",bone china;enamel;gilt;,,"Cup, saucer and plate",2023-05-09 15:51:46,Sea Anemone,https://collections.vam.ac.uk/item/O161729
"Queensberry, David;Blatch, Bernard;",Bone china,Fenton,ca. 1960,"© Victoria and Albert Museum, London",,O170658,"https://framemark.vam.ac.uk/collections/2009CA0734/full/!100,100/0/default.jpg",bone china;,,Plate,2023-05-09 15:51:48,Queensberry Ware,https://collections.vam.ac.uk/item/O170658
"Cooper, Susie;",Bone china,Longton,ca. 1959,"© Victoria and Albert Museum, London",,O161998,"https://framemark.vam.ac.uk/collections/2020MP6972/full/!100,100/0/default.jpg",bone china;,,Cup and saucer,2023-05-09 15:51:49,Hyde Park,https://collections.vam.ac.uk/item/O161998
"Cooper, Susie;",Bone china,Longton,ca. 1959,"© Victoria and Albert Museum, London",,O1531430,"https://framemark.vam.ac.uk/collections/2010ED6754/full/!100,100/0/default.jpg",bone china;,,plate,2023-05-09 15:51:50,Hyde Park,https://collections.vam.ac.uk/item/O1531430
,Bone china with decoration partly printed and partly painted,Longton,middle 20th century,"© Victoria and Albert Museum, London",,O170902,"https://framemark.vam.ac.uk/collections/2009BX2847/full/!100,100/0/default.jpg",bone china;,,Plate,2023-05-09 15:51:51,Tulip,https://collections.vam.ac.uk/item/O170902
Unknown;,Xerox on yellow paper with a stamp in red ink,London,1989,"© Victoria and Albert Museum, London",,O193635,"https://framemark.vam.ac.uk/collections/2009BX0296/full/!100,100/0/default.jpg",paper;printing ink;,,Poster,2023-05-09 15:51:52,China Appeal.,https://collections.vam.ac.uk/item/O193635
,Bone china partly-painted and partly-transfer-printed,Longton,1931,"© Victoria and Albert Museum, London",,O334686,"https://framemark.vam.ac.uk/collections/2010EH1943/full/!100,100/0/default.jpg",bone china;,,Jug,2023-05-09 15:51:54,Tulip,https://collections.vam.ac.uk/item/O334686
,Bone china partly-painted and partly-transfer-printed,Longton,1931,"© Victoria and Albert Museum, London",,O278637,"https://framemark.vam.ac.uk/collections/2010EH1945/full/!100,100/0/default.jpg",bone china;,,Bowl,2023-05-09 15:51:55,Tulip,https://collections.vam.ac.uk/item/O278637
,Bone china partly-painted and partly-transfer-printed,Longton,1931,"© Victoria and Albert Museum, London",,O163543,"https://framemark.vam.ac.uk/collections/2010EH1942/full/!100,100/0/default.jpg",bone china;,,Coffee pot and cover,2023-05-09 15:51:59,Tulip,https://collections.vam.ac.uk/item/O163543
,Bone china partly-painted and partly-transfer-printed,Longton,1931,"© Victoria and Albert Museum, London",,O163544,"https://framemark.vam.ac.uk/collections/2010EH1952/full/!100,100/0/default.jpg",bone china;,,Cup and saucer,2023-05-09 15:52:00,Tulip,https://collections.vam.ac.uk/item/O163544
,Bone china with transfer-printed and painted decoration,Staffordshire,ca. 1920-1929,"© Victoria and Albert Museum, London",,O154265,"https://framemark.vam.ac.uk/collections/2010EC4562/full/!100,100/0/default.jpg",bone china;,,Plate,2023-05-09 15:52:21,De Luxe,https://collections.vam.ac.uk/item/O154265
"Cooper, Susie;",Bone china with printed decoration,Barlaston,1971,"© Victoria and Albert Museum, London",,O171552,"https://framemark.vam.ac.uk/collections/2009CA1768/full/!100,100/0/default.jpg",bone china;,,Jug and cover,2023-05-09 15:52:23,Cornpoppy,https://collections.vam.ac.uk/item/O171552
"Eastman, Ken;","Bone china, slip-cast, transfer-printed",Derby,2009,"©Victoria and Albert Museum, London/The Royal Crown Derby Porcelain Company Limited,Ken Eastman","Ken Eastman is a studio potter who specialises in slab-built stoneware vessels. His innovative collaboration with Royal Crown Derby sees his characteristic forms translated into bone china, which is notoriously difficult to control during firing. The pieces were decorated with designs inspired by the factory’s historic patterns, including the famous ‘Imari’ design in gold, red and blue.",O1173329,"https://framemark.vam.ac.uk/collections/2010EH9820/full/!100,100/0/default.jpg",bone china;,,Vase,2023-05-09 15:52:29,Eastman Autumn Accent Vase No.5,https://collections.vam.ac.uk/item/O1173329
"Ting, Peter;",Bone china with in-glaze decoration,Stoke-on-Trent,1997,"© Victoria and Albert Museum, London",,O12396,"https://framemark.vam.ac.uk/collections/2009CA0775/full/!100,100/0/default.jpg",bone china;,,Dessert plate,2023-05-09 15:52:30,Zen,https://collections.vam.ac.uk/item/O12396
"Bawden, Edward;","Bone china, liothographic transfer-printed",Etruria,ca. 1955,"© Victoria and Albert Museum, London",,O163563,"https://framemark.vam.ac.uk/collections/2009CD2741/full/!100,100/0/default.jpg",bone china;,,Muffin dish and cover,2023-05-09 15:52:31,Heartsease,https://collections.vam.ac.uk/item/O163563
"Paolozzi, Eduardo (Sir);",Bone china with screen-printed decoration,Barlaston,ca. 1972,"© Victoria and Albert Museum, London",,O112005,"https://framemark.vam.ac.uk/collections/2009CA0424/full/!100,100/0/default.jpg",bone china;,,Plate,2023-05-09 15:53:46,Variations on a Geometric Theme,https://collections.vam.ac.uk/item/O112005
"Messinger Murdoch, Helen;",Autochrome,China,1914,"© Victoria and Albert Museum, London",,O1443748,"https://framemark.vam.ac.uk/collections/2018KW9480/full/!100,100/0/default.jpg",glass;,,Photograph,2023-05-09 15:53:51,Great Wall of China,https://collections.vam.ac.uk/item/O1443748
"Messinger Murdoch, Helen;",Autochrome,China,1914,"© Victoria and Albert Museum, London",,O1561088,"https://framemark.vam.ac.uk/collections/2021MX0720/full/!100,100/0/default.jpg",Glass;,,Photograph,2023-05-09 15:53:52,Great Wall of China,https://collections.vam.ac.uk/item/O1561088
"Björquist, Karin;Lindkvist, Jonas;",Bone china with printed decoration,Sweden,1985,"© Victoria and Albert Museum, London",,O168476,"https://framemark.vam.ac.uk/collections/2009CA1668/full/!100,100/0/default.jpg",bone china;,,Serving dish,2023-05-09 15:54:03,New York,https://collections.vam.ac.uk/item/O168476
"Caulfield, Patrick;",Bone china with printed decoration in enamel,Staffordshire,1992,"© Victoria and Albert Museum, London",,O174032,"https://framemark.vam.ac.uk/collections/2009CA0485/full/!100,100/0/default.jpg",bone china;enamel;,,Plate,2023-05-09 15:54:04,Ipanema,https://collections.vam.ac.uk/item/O174032
"Wennerberg, Gunnar;",Bone china with printed and enamelled decoration,Sweden,1897,"© Victoria and Albert Museum, London",,O168267,"https://framemark.vam.ac.uk/collections/2009CA1667/full/!100,100/0/default.jpg",bone china;,,Plate,2023-05-09 15:54:06,Lily of the valley,https://collections.vam.ac.uk/item/O168267
"Wennerberg, Gunnar;",Bone china with printed and enamelled decoration,Sweden,1897,"© Victoria and Albert Museum, London",,O168271,"https://framemark.vam.ac.uk/collections/2009CA1675/full/!100,100/0/default.jpg",bone china;,,Plate,2023-05-09 15:54:08,Lily of the valley,https://collections.vam.ac.uk/item/O168271
"Davies, Peggy;",Bone china,,ca. 1958,"© Victoria and Albert Museum, London",,O163018,"https://framemark.vam.ac.uk/collections/2009CD6845/full/!100,100/0/default.jpg",bone china;enamel;,,Figure,2023-05-09 15:54:10,Far Away,https://collections.vam.ac.uk/item/O163018
"Björquist, Karin;Lindkvist, Jonas;",Bone china with printed decoration,Sweden,1985,"© Victoria and Albert Museum, London",,O168499,"https://framemark.vam.ac.uk/collections/2009CA3424/full/!100,100/0/default.jpg",bone china;,,Dish,2023-05-09 15:54:12,New York,https://collections.vam.ac.uk/item/O168499
George Chinnery;,Graphite on rough paper,China,1826,"© Victoria and Albert Museum, London","This drawing depicts the site of the Western 'hongs' or 'factories' - the trading bases, facing the river in the western shuburbs of Canton, through which at this date all legal trade between China and the West was conducted. The gates shown here marked the entrance to 'New China Street', a street created in 1823 after the city had suffered a devastating fire in the preceding year. On the right is the 'Spanish Factory', and on the left (beyond the gates) is the 'Danish Factory', near the western end of the 'Factory site' to which Western merchants were confined.  In the foreground an itinerant barber attends to a customer. 
 Chinnery himself had arrived in 1825 at Macau some 70 miles below Canton at the mouth of the Pearl River estuary; from here he paid several visits to the Canton 'factories' between 1825 and 1832.
   George Chinnery (1774-1852) was born in London, the son of a writing master with artistic ambition, who exhibited portraits at the Free Society of Artists in 1764 and 1766. Chinnery established himself as a miniature painter (small portraits in watercolour on ivory), exhibiting miniature portraits at the Royal Academy from 1791 to 1795.  In 1796 he moved to Dublin, where he had some relations, marrying there in 1799.  He began to paint landscapes and large portraits in oil. The abolition of the Irish parliament in 1800 led many of Dublin's wealthier inhabitants to leave the city, and perhaps for this reason, fearing the loss of potential patrons, Chinnery also left.  In 1802 he received permission from the East India company to travel from England to India, where he worked as a painter, leaving his wife and children behind in Britain.  He was initially based in Madras with his elder brother, a merchant and employee of the East India Company. Gradually he received more prestigious portrait commissions, and by 1812 he was established in Calcutta as the principal Western artist in the capital of British India.  His wife joined him there in 1818.  While in India he made many sketches in pencil of local life, people engaged in their everyday activities, and painted scenes of local architecture in watercolour.  Although he was successful and well paid, he was often in debt.  In 1825 he abandoned his wife and creditors and sailed for China.  He was based in the Portuguese enclave of Macau, which was to be his home for the rest of his life, apart from visits to Canton (modern Guangzhou), Whampoa and Hong Kong.  Trade between China and the West was centred on Canton, but Western merchants were only allowed to stay there briefly, and their families were based in Macau.  As in India, Chinnery sketched local scenes in pencil, painting finished topographical scenes in watercolour and in oil back in his studio.  He received commissions however for portraits of British merchants, especially those associated with the firm of Jardine, Matheson, and also painted Chinese, Portuguese, American, Swedish and Parsi sitters.  Chinnery's Chinese sitters included many Cantonese ""hong merchants"" who were responsible for all dealings with Western traders.  As Hong Kong developed in the 1840s the Western traders and their families began to move from Macau to the new settlement.  But Chinnery chose to stay in his home in Macau and died there in 1852 from a stroke.  ",O1261735,"https://framemark.vam.ac.uk/collections/2013GR1190/full/!100,100/0/default.jpg",Graphite;,,Drawing,2023-05-09 15:54:14,Street scene in China,https://collections.vam.ac.uk/item/O1261735
,Bone china with printed and painted decoration,England,1920s,"© Victoria and Albert Museum, London",,O171453,"https://framemark.vam.ac.uk/collections/2009CA1815/full/!100,100/0/default.jpg",bone china;,,Bowl,2023-05-09 15:54:16,Magna,https://collections.vam.ac.uk/item/O171453
Unknown;,Watercolour and ink on paper,Guangzhou,1770-1790,"© Victoria and Albert Museum, London",This painting is from a set of 24 depicting the porcelain industry in China. It shows men breaking china stone with water-powered trip hammers. Europe could not produce true porcelain before the 18th century. Artists targeted paintings such this at Europeans eager to find out the secrets of porcelain manufacture in China.,O85276,"https://framemark.vam.ac.uk/collections/2006AT1318/full/!100,100/0/default.jpg",,,Painting,2023-05-09 15:54:19,Breaking China Stone With Water-Powered Trip Hammers,https://collections.vam.ac.uk/item/O85276
"Wennerberg, Gunnar;",Bone china with printed and painted decoration,Sweden,1897,"© Victoria and Albert Museum, London",,O168272,"https://framemark.vam.ac.uk/collections/2009CA0758/full/!100,100/0/default.jpg",bone china;,,Plate,2023-05-09 15:54:20,Limeleaf,https://collections.vam.ac.uk/item/O168272
"Björquist, Karin;Boije, Lena;",Bone china with printed decoration,Sweden,1985,"© Victoria and Albert Museum, London",,O168521,"https://framemark.vam.ac.uk/collections/2009CA3365/full/!100,100/0/default.jpg",bone china;,,Dish,2023-05-09 15:54:21,Caprifolium,https://collections.vam.ac.uk/item/O168521
"Björquist, Karin;Boije, Lena;",Bone china with printed decoration,Sweden,1985,"© Victoria and Albert Museum, London",,O168522,"https://framemark.vam.ac.uk/collections/2009CA3364/full/!100,100/0/default.jpg",bone china;,,Bowl,2023-05-09 15:54:22,Caprifolium,https://collections.vam.ac.uk/item/O168522
